NAME,LONGITUDE,LATITUDE,NEIGHBORHOOD_NAME,COUNTY_NAME
Akşemsettin Parkı,28.7075960666304,41.1820261955564,HARAÇÇI,ARNAVUTKÖY
Yunus Emre Parkı,29.1609391090896,41.0324320124054,HUZUR,ÜMRANİYE
Onur Parkı,29.299585790897,40.8380949059095,EVLİYA ÇELEBİ,TUZLA
Hayat Parkı,29.3155205939086,40.8278185190689,İSTASYON,TUZLA
Yolal Sok. Parkı,29.0160384304071,41.0844934140601,LEVENT,BEŞİKTAŞ
Arif Dağlar Parkı,29.1791478240844,40.8992910803436,PETROL İŞ,KARTAL
Kızılay Bulvarı Parkı,29.1828114816771,40.8945314974124,PETROL İŞ,KARTAL
Ayten Sok. Parkı,28.9207599729545,41.0467579280594,DÜĞMECİLER,EYÜPSULTAN
Mimar Sinan Parkı,29.2647077273606,40.9868338282659,BATTALGAZİ,SULTANBEYLİ
Selçukhan Parkı,29.2790607773649,40.9838694025879,BATTALGAZİ,SULTANBEYLİ
Martı Evleri Parkı,28.4609563332014,41.1461622737901,KALEİÇİ,ÇATALCA
Manolya Sok. Parkı,29.2644164258247,40.9616263602118,MEHMET AKİF,SULTANBEYLİ
Dedekorkut Parkı,28.9247646208949,41.0386686299481,TOPÇULAR,EYÜPSULTAN
Fevzi Çakmak Deprem Parkı,29.2617009429097,40.8902347985555,FEVZİ ÇAKMAK,PENDİK
Öz Alibeyköy Parkı,28.9391635893291,41.0757944865664,KARADOLAP,EYÜPSULTAN
İBB Tekke Parkı,28.9421428120041,41.0566206614997,MERKEZ,EYÜPSULTAN
İBB İdris Bitlis Parkı,28.9333335402552,41.0565920299744,MERKEZ,EYÜPSULTAN
Park,29.1914653933265,41.1525095748599,MAHMUTŞEVKETPAŞA,BEYKOZ
Ergül Sok. Parkı,29.089961736644,41.0668142530626,YENİ MAHALLE,BEYKOZ
Sümbül Sok.-1 Parkı,29.0172434791651,41.0851737139249,LEVENT,BEŞİKTAŞ
Geyikli Parkı,29.0156011069041,41.0775121029063,LEVENT,BEŞİKTAŞ
Cumhuriyet Parkı,29.1282066580364,40.9483073607066,AYDINEVLER,MALTEPE
Efraim Oğlu Mustafa Böbçe Parkı,28.059682243523,41.2352503310811,BÜYÜK ÇAVUŞLU,SİLİVRİ
Şehit Polis Kamil Genç Parkı,29.0946623013353,41.140748295807,MERKEZ,BEYKOZ
Safiye Çıkrıkçıoğlu Camii Parkı,29.2580630625883,40.9706125616426,ABDURRAHMANGAZİ,SULTANBEYLİ
Derya Parkı,29.2736167219159,40.9740688759241,AHMET YESEVİ,SULTANBEYLİ
Derviş Ali - Hesna Ceylan Semt Polikliniği Parkı,29.2739867264654,40.9726976173286,AHMET YESEVİ,SULTANBEYLİ
Nursel Poyraz Parkı,28.4514118884619,41.1485066380926,KALEİÇİ,ÇATALCA
Sait Faik Abasıyanık Çocuk Parkı,29.0693468264735,40.8814321328392,BURGAZADA,ADALAR
Park,29.1342197555817,40.8746429848875,MADEN,ADALAR
Veli Baba Parkı,29.2569471981439,40.9066324051868,VELİBABA,PENDİK
Şeyh Edebali Parkı,29.2601757388512,40.8745684518149,KAYNARCA,PENDİK
Manolya Parkı,29.093648281335,41.0346989695872,ELMALIKENT,ÜMRANİYE
Yakamoz Parkı,29.1670705585308,41.0093956352411,ESENŞEHİR,ÜMRANİYE
Fatih Sultan Mehmet Parkı,29.1520209712766,40.9963260332734,ŞERİFALİ,ÜMRANİYE
Aşık Mahsun Parkı,29.191365324962,40.9985075773551,ESENKENT,ÜMRANİYE
Oruç Reis Parkı,29.1611048712865,41.0237825928701,HUZUR,ÜMRANİYE
Park,29.097704853217,41.0297192906477,ATATÜRK,ÜMRANİYE
Park,28.234353263572,41.1524836811499,FENER,SİLİVRİ
Doğa Parkı,29.1943008259585,41.0274029145051,HAMİDİYE,ÇEKMEKÖY
Üsküdar Parkı,29.2396423647909,41.0481740179688,ALEMDAĞ,ÇEKMEKÖY
Necip Fazıl Kısakürek Parkı,29.2405967284394,41.0346573448355,EKŞİOĞLU,ÇEKMEKÖY
Balibey Parkı,29.6132976073562,41.1763055100779,HACI KASIM,ŞİLE
Çeşmeli Park,29.606462606814,41.1685050308612,ÇAVUŞ,ŞİLE
Park,28.0132776093015,41.0976008148025,İSMETPAŞA,SİLİVRİ
Park,28.0171393874661,41.0954924451823,İSMETPAŞA,SİLİVRİ
Kazım Karabekir Parkı,28.909785819536,41.0992119066925,ZÜBEYDE HANIM,SULTANGAZİ
Esentepe Parkı,28.8832049413424,41.0989026821136,ESENTEPE,SULTANGAZİ
Balıkçıbakkal Parkı,28.9301269940749,41.0511814921988,MERKEZ,EYÜPSULTAN
Kıraç Merkez Parkı,28.6466593689199,41.0353608883694,İSTİKLAL,ESENYURT
Cevher Dudayev Parkı,28.7175429479552,41.1968331546112,TAŞOLUK,ARNAVUTKÖY
Zümrüt Parkı,28.9178038085467,41.1536892694903,MİMAR SİNAN,EYÜPSULTAN
Kazım Karabekir Parkı,28.9137071775134,41.1565781392865,MİTHATPAŞA,EYÜPSULTAN
Eşref Bitlis Parkı,29.2289445943421,41.0157552461714,ATATÜRK,SANCAKTEPE
Meliha Teyze Parkı,29.082588063435,41.1051915763678,ÇUBUKLU,BEYKOZ
Funda Parkı,28.6796524595562,41.0643179139416,BAHÇEŞEHİR 2. KISIM,BAŞAKŞEHİR
Funda Parkı,28.6796524595562,41.0643179139416,BAHÇEŞEHİR 2. KISIM,BAŞAKŞEHİR
Emin Batmazoğlu Parkı,28.6867732935877,41.0350869480142,SULTANİYE,ESENYURT
Gazi Parkı,29.2604430841887,40.9931289887488,MİMAR SİNAN,SULTANBEYLİ
Hizmet Binaları Parkı,28.7504468510014,41.0730631169099,GÜVERCİNTEPE,BAŞAKŞEHİR
Mesa Nurol Parkı,28.6912042708291,41.0774352868998,BAHÇEŞEHİR 1. KISIM,BAŞAKŞEHİR
Sevgi Parkı,29.2249517911756,41.009327942352,ATATÜRK,SANCAKTEPE
Gümüşpınar Parkı,29.203427044065,40.9201733235303,GÜMÜŞPINAR,KARTAL
Hacı Kahya Sok. Parkı,29.2264390042692,40.919924305858,YAKACIK YENİ,KARTAL
Bayır Sok. Parkı,29.1845178709338,40.8939817504211,YUKARI,KARTAL
Gül Parkı,29.2013865361297,40.8952864147863,ÇAVUŞOĞLU,KARTAL
Şehit Ayhan Abbas Çatalçam Parkı,29.2306317790772,40.9068727131447,HÜRRİYET,KARTAL
Park,28.0798290325158,41.0835646443889,BALABAN,SİLİVRİ
Park,29.1936956913724,40.903571927596,ESENTEPE,KARTAL
1251 Ada Parkı,28.8055359454939,41.120183333339,BAŞAK,BAŞAKŞEHİR
Deprem Konutları Meydan Parkı,28.8000050765412,41.1114868814723,BAŞAK,BAŞAKŞEHİR
Şehit Bülent Kocabıyık Parkı,29.1014267259879,41.1263372326841,GÜMÜŞSUYU,BEYKOZ
Şehit Hüseyin Baş Parkı,28.9296899766183,41.0416294007815,NİŞANCI,EYÜPSULTAN
Osmanlı Parkı,28.9472836716679,41.073700669807,ALİBEYKÖY,EYÜPSULTAN
Üsküp Parkı,28.9441105127735,41.0764887967101,ALİBEYKÖY,EYÜPSULTAN
Atatürk Parkı,29.0957306513648,41.1155647971212,PAŞABAHÇE,BEYKOZ
Kardak Şehitleri Parkı,29.0890356024135,41.1741748667749,ANADOLU KAVAĞI,BEYKOZ
Balaban Deresi Çıkmaz Parkı,28.6956937612422,41.0715952916434,BAHÇEŞEHİR 1. KISIM,BAŞAKŞEHİR
Yirmiüç Nisan Parkı,29.1090280824028,41.0096095824986,ARMAĞANEVLER,ÜMRANİYE
Hikmet Sürücü Parkı,29.2239169155955,40.9044276435923,CUMHURİYET,KARTAL
Şehit Ütğm. Gökhan Yavuz Parkı,29.2210451073914,40.8921313843705,YALI,KARTAL
Çamlık Parkı,29.2969089867436,40.9608924451565,MECİDİYE,SULTANBEYLİ
Akşemsettin Parkı,29.2153846213757,40.9362075437104,UĞUR MUMCU,KARTAL
Park,28.2592854302039,41.0715901774601,ALİBEY,SİLİVRİ
Yeşim Sok. Parkı 2,29.0262773694795,41.0805782018423,AKAT,BEŞİKTAŞ
Yahya Çavuş Parkı,29.1096372184823,41.0109066610126,ARMAĞANEVLER,ÜMRANİYE
Alparslan Parkı,29.1028641463153,41.0102469872686,ATAKENT,ÜMRANİYE
Ümraniye Gölet Parkı,29.1802006781597,41.0133707746115,MADENLER,ÜMRANİYE
Şehit Er Murat Karataş Parkı,29.2278902521874,41.00196305014,ABDURRAHMANGAZİ,SANCAKTEPE
Atatürk Parkı,29.2279420955291,40.9862658094378,ABDURRAHMANGAZİ,SANCAKTEPE
Cemil Meriç Parkı,29.1972015585584,41.0128277675719,MECLİS,SANCAKTEPE
Zaloğlu Rüstem Parkı,29.2399393733984,40.9691005930379,VEYSEL KARANİ,SANCAKTEPE
Şehit Oktay Karakelle Parkı,29.2115009927848,40.9160473112398,ORTA,KARTAL
Atatürk Parkı,29.1903713249703,40.8876379641033,KORDONBOYU,KARTAL
Kartal Kumcular Mevkii Sahil Parkı,29.2106647951307,40.8809662497403,KORDONBOYU,KARTAL
Cevizlibahçe Parkı,29.0995671351633,41.1477995221381,ORTAÇEŞME,BEYKOZ
İhsan Sedef Parkı,29.0941678851858,41.1335767528718,MERKEZ,BEYKOZ
Şakayık Parkı,28.6252053810645,41.157366548156,HADIMKÖY,ARNAVUTKÖY
Sağlıklı Yaşam Parkı,28.8343663356469,40.9951376764819,FEVZİ ÇAKMAK,BAHÇELİEVLER
Şehit Sedat Bugan Parkı,29.2382694440962,40.9903813323166,ABDURRAHMANGAZİ,SANCAKTEPE
Park,29.1816130571321,40.8902294819992,YUKARI,KARTAL
Baklalı Park,28.6543767581306,41.2590268710423,BAKLALI,ARNAVUTKÖY
Şehit Kemal Özarar Parkı,28.9359172381179,41.0623762257501,SAKARYA,EYÜPSULTAN
Akıncılar Parkı,29.278941591085,40.9794954369855,BATTALGAZİ,SULTANBEYLİ
Arda Sok. Parkı,28.4637335953605,41.1318928296402,FERHATPAŞA,ÇATALCA
Dar Vadi Parkı,28.9527205053305,41.0765008494196,GÜZELTEPE,EYÜPSULTAN
Kocayusuf Çocuk Parkı,29.2763438280651,40.8922671755878,GÜLLÜ BAĞLAR,PENDİK
Göztepe Parkı,29.0766953339002,41.0797980450903,GÖZTEPE,BEYKOZ
Beykoz Çayırı,29.0862507034225,41.1422617597225,ORTAÇEŞME,BEYKOZ
Yasemin Terzi Parkı,29.0843619017452,41.1402716258013,YALIKÖY,BEYKOZ
İlker Aktaş Parkı,29.076461911171,41.0739193553891,YENİ MAHALLE,BEYKOZ
Seyfi Baba Parkı,29.0996482677397,41.0979083448778,RÜZGARLIBAHÇE,BEYKOZ
Orhangazi Çocuk Parkı,29.2941673205875,40.8714979219144,ORHANGAZİ,PENDİK
Masal Kahramanları Parkı,28.8751872617505,41.0835213473879,CUMHURİYET,SULTANGAZİ
Dikilitaş Parkı,29.0045038223701,41.056044075611,DİKİLİTAŞ,BEŞİKTAŞ
Park,28.2432369510172,41.3063640408235,DANAMANDIRA,SİLİVRİ
Park,28.2384711583075,41.0769867046341,PİRİ MEHMET PAŞA,SİLİVRİ
Park,28.2384711583075,41.0769867046341,PİRİ MEHMET PAŞA,SİLİVRİ
Çiğdem Parkı,28.6975233113077,41.0158309144933,AKŞEMSEDDİN,ESENYURT
Arif Paşa Parkı,28.9269799991625,41.0492561025788,İSLAMBEY,EYÜPSULTAN
İslambey Bostanı Sok. Parkı,28.9272589343728,41.0519177710451,İSLAMBEY,EYÜPSULTAN
Sülüntepe Parkı,29.2815901222123,40.9118950488913,SÜLÜNTEPE,PENDİK
Ulubatlı Hasan Parkı,28.8553328600485,41.0559193166973,ORUÇREİS,ESENLER
Gazi Şenol Parkı,28.8610191738446,41.0529216496703,TUNA,ESENLER
Çınar Parkı,29.3139329870105,40.8216937989773,CAMİ,TUZLA
Cumhuriyet Parkı,29.304732069082,40.8469528046304,İÇMELER,TUZLA
Mehmet Özbahçe Parkı,28.7412724201551,41.1930903709706,İSLAMBEY,ARNAVUTKÖY
400 Konutlar Parkı,28.8979837391434,41.0124795222546,TOZKOPARAN,GÜNGÖREN
Ezher Sok. Parkı,28.8940230681283,41.0159005441862,TOZKOPARAN,GÜNGÖREN
Halk Pazarı Arkası Parkı,28.8948609084171,41.0173611136942,TOZKOPARAN,GÜNGÖREN
Şehit Orgeneral Eşref Bitlis Parkı,29.234200959656,40.8777861006246,DOĞU,PENDİK
Etiler Muhtarlık Parkı,29.0361149897834,41.0826391610914,ETİLER,BEŞİKTAŞ
Doğan Koloğlu Parkı,28.8399019700876,40.9950801138291,HÜRRİYET,BAHÇELİEVLER
Dikilitaş Parkı,29.1081763182303,41.1270192969666,GÜMÜŞSUYU,BEYKOZ
Verem Savaş Dispanser Parkı,29.0894034647406,41.0301554489167,ATATÜRK,ÜMRANİYE
İstiklal Parkı,29.1000725867473,41.0155309919716,İSTİKLAL,ÜMRANİYE
Saadet Çocuk Parkı,29.2221785597359,40.8840165089026,SAPAN BAĞLARI,PENDİK
Park,29.2809894886557,40.8810404926364,KAVAKPINAR,PENDİK
Kavakpınar Gençlik Merkezi Parkı,29.2797318183895,40.8811716611334,KAVAKPINAR,PENDİK
Ali Sezer Çocuk Parkı,29.1062795267235,41.1116242311932,SOĞUKSU,BEYKOZ
Hasan Kayım Parkı,28.7441397106384,41.1790686565414,ARNAVUTKÖY MERKEZ,ARNAVUTKÖY
Manastıraltı Çocuk Parkı,29.0515763389941,40.90443888127,KINALIADA,ADALAR
Dr. Sadık Ahmet Parkı,29.0918934413642,41.0234497650431,NAMIK KEMAL,ÜMRANİYE
Aslan Yıldırım Parkı,29.0928356554537,41.0193460173061,NAMIK KEMAL,ÜMRANİYE
Şehit Er Sebahattin Akgül Parkı,28.7520410277211,41.1864976131661,ANADOLU,ARNAVUTKÖY
Manolya Parkı,28.9234055847296,41.0779968924835,YEŞİLPINAR,EYÜPSULTAN
Park,28.9199518669517,41.0817174356513,YEŞİLPINAR,EYÜPSULTAN
Seyit Onbaşı Parkı,29.1438040707289,41.0105941233084,ALTINŞEHİR,ÜMRANİYE
Ahmet Yüksel Özemre Parkı,29.1089155599021,41.0472793797322,KAZIM KARABEKİR,ÜMRANİYE
İkbal-2 Parkı,29.1275280197748,41.0101774021827,ÇAMLIK,ÜMRANİYE
Ovayenice Cemal Yamaner Parkı,28.4179124349703,41.097734509146,OVAYENİCE,ÇATALCA
Çakıl Mah. Mezarlık Yanı Parkı,28.4465043233257,41.1256750877207,ÇAKIL,ÇATALCA
Balibey Parkı,29.6186835780486,41.1764449013492,BALİBEY,ŞİLE
Boyacıdere Parkı,29.6151338358281,41.1737716314829,ÇAVUŞ,ŞİLE
Liman Parkı,29.6073309378715,41.1808744215084,HACI KASIM,ŞİLE
Yonca Parkı,28.9905264992875,41.0778957003365,GÜLTEPE,KAĞITHANE
57. Alay Parkı,28.9594982285785,41.0570405179184,TALATPAŞA,KAĞITHANE
Ali Ekber Karagöz Parkı,29.1780456638855,40.9085592889974,CEVİZLİ,KARTAL
Park,28.2383559963507,41.1481251133525,FENER,SİLİVRİ
Telli Hüseyin Parkı,29.0831764524584,41.1043051745435,ÇUBUKLU,BEYKOZ
Gül 12 Parkı,28.679025654903,41.067099286136,BAHÇEŞEHİR 2. KISIM,BAŞAKŞEHİR
Şelale Parkı,28.6808906089924,41.0692857417597,BAHÇEŞEHİR 2. KISIM,BAŞAKŞEHİR
Atatürk Kültür Sanat Parkı,28.6853588573219,41.0620476776215,BAHÇEŞEHİR 2. KISIM,BAŞAKŞEHİR
Çınar Parkı,28.6888449498735,41.0653953482879,BAHÇEŞEHİR 1. KISIM,BAŞAKŞEHİR
Şehit İbrahim Doğan Parkı,29.3671484618355,40.8320162230059,MİMAR SİNAN,TUZLA
Muhsin Yazıcıoğlu Parkı,28.6638866154801,41.0479161998604,SELAHADDİN EYYUBİ,ESENYURT
Çocuk Parkı,28.6629896323833,41.0277460964035,YEŞİLKENT,ESENYURT
Ahmet Yesevi Mah. Parkı,29.2769657829585,40.9739528993941,AHMET YESEVİ,SULTANBEYLİ
3080 Ada Parkı,28.7540036647373,41.0662212820049,ALTINŞEHİR,BAŞAKŞEHİR
Sevgi Çocuk Parkı,29.2259752406784,41.0157596306613,ATATÜRK,SANCAKTEPE
Ahmet Yesevi Parkı,29.2099021275602,40.9181065626249,GÜMÜŞPINAR,KARTAL
Bulvar Park,29.1867542791444,40.9007910491466,KARLIKTEPE,KARTAL
Şehit Semih Balaban Parkı,29.1619757812505,40.9023331425635,ORHANTEPE,KARTAL
2023 Parkı,29.1731424954718,41.0033135263956,ESENKENT,ÜMRANİYE
Öner Yılmaz Güven Parkı,29.0433132559173,41.0672084552241,ARNAVUTKÖY,BEŞİKTAŞ
Atasoy Parkı,28.9881336238254,41.0824900926733,YAHYA KEMAL,KAĞITHANE
Çocuk Parkı,28.7690411436931,41.1061341710309,KAYABAŞI,BAŞAKŞEHİR
Tıknefes Parkı,29.0276473028594,41.0223817635286,MURATREİS,ÜSKÜDAR
Çocuk Parkı,28.62197296001,41.0558820792144,ÇAKMAKLI,BÜYÜKÇEKMECE
Allame Parkı,29.033038447519,41.0203863473546,VALİDE-İ ATİK,ÜSKÜDAR
Çocuk Parkı,29.0757375781697,41.0083925749648,CUMHURİYET,ÜSKÜDAR
Çocuk Parkı,29.0815565493304,41.0113549050479,CUMHURİYET,ÜSKÜDAR
Sinan Sok. Parkı,29.2216825275333,40.8947039286561,YALI,KARTAL
Şehit Mustafa Piroğlu Parkı,29.2131393199228,40.8913077587979,YUNUS,KARTAL
Fidan Sok. Parkı,29.0258563606256,41.0814262041039,AKAT,BEŞİKTAŞ
Yeşim Sok. Parkı-1,29.0261948590821,41.0810160234487,AKAT,BEŞİKTAŞ
Özkonak Parkı,29.1074020683636,41.0158154148609,ATAKENT,ÜMRANİYE
Erdem Parkı,29.1023308479446,41.0308027378082,İNKILAP,ÜMRANİYE
Hatboyu Parkı,29.143250919412,41.001208130672,ŞERİFALİ,ÜMRANİYE
Elmas Parkı,29.1511851236689,41.0030961252174,ŞERİFALİ,ÜMRANİYE
Demir Parkı,29.13776724049,41.012422331335,ALTINŞEHİR,ÜMRANİYE
Güvercin Parkı,29.1489229330595,41.0056596831378,YUKARI DUDULLU,ÜMRANİYE
Cumhuriyet Parkı,29.2105942889028,41.0051495924757,SARIGAZİ,SANCAKTEPE
Mehtap Parkı,29.2420953439115,41.0035460143303,ABDURRAHMANGAZİ,SANCAKTEPE
Çeşme Parkı,29.2299658948859,40.9615240814292,AKPINAR,SANCAKTEPE
Kavack Parkı,29.0769754566499,41.0888838137902,KAVACIK,BEYKOZ
Berkin Parkı,28.4565597674202,41.0346285698261,KUMBURGAZ,BÜYÜKÇEKMECE
Kandilli Boğaziçi Parkı,29.0590425661159,41.0733520546961,KANDİLLİ,ÜSKÜDAR
Ali İsmail Korkmaz Parkı,29.0280104357138,40.9960224133103,RASİMPAŞA,KADIKÖY
Çocuk Parkı,28.5628051096633,41.014545332317,MİMAR SİNAN,BÜYÜKÇEKMECE
Dereboyu Parkı,29.0850620223578,41.0624166904267,HEKİMBAŞI,ÜMRANİYE
Üçgül Parkı,29.0689058394448,41.0015208897215,ÜNALAN,ÜSKÜDAR
Çocuk Parkı,28.9817593109754,41.0453758583593,ESKİŞEHİR,ŞİŞLİ
Park,28.3353580438082,41.0593092013138,SELİMPAŞA,SİLİVRİ
Park,28.2414464066121,41.0758749448877,PİRİ MEHMET PAŞA,SİLİVRİ
Tahtakale Belediye Parkı,28.7257356351257,41.0563358477682,TAHTAKALE,AVCILAR
Park,28.2458899315984,41.0873589576079,MİMAR SİNAN,SİLİVRİ
Neşe Sohrauer Parkı,28.0828136504442,41.0602022724369,BALABAN,SİLİVRİ
Çocuk Parkı,28.0120688460827,41.1016405688813,İSMETPAŞA,SİLİVRİ
Park,29.0328841228383,41.08136837969,ETİLER,BEŞİKTAŞ
Çocuk Parkı,29.036469652933,41.1223444237646,DARÜŞŞAFAKA,SARIYER
Osmanlı Parkı,28.6447508773606,40.9966668675732,BARIŞ,BEYLİKDÜZÜ
Gazateci Erol Demek Parkı,29.1222321574137,40.9310449052904,FEYZULLAH,MALTEPE
Belediye Çocuk Parkı,29.2642007605911,40.872255803559,KAYNARCA,PENDİK
Park,29.199756898208,40.9137107779426,SOĞANLIK YENİ,KARTAL
E. Baylav Parkı,28.2048726648059,41.1312765113819,KÜÇÜK KILIÇLI,SİLİVRİ
Şehit Bayram Top Parkı,29.0927462222052,41.1589665743223,TOKATKÖY,BEYKOZ
Park,29.1059211940243,41.1480152860714,AKBABA,BEYKOZ
Şh. Öğretmen Nuri Öztürk Parkı,29.2897839465359,40.8655176119951,ORHANGAZİ,PENDİK
Park,28.3803995417148,41.1010263125293,ORTAKÖY,SİLİVRİ
Park,28.1742307406011,41.3161244325791,SAYALAR,SİLİVRİ
Recep Tayyip Erdoğan Parkı,28.6888278172935,41.017193205687,ZAFER,ESENYURT
Şehit Kadir Demir Parkı,29.2515005780028,40.9061062951088,VELİBABA,PENDİK
B. Cad. Parkı,28.8778908605249,41.0918048748023,50. YIL,SULTANGAZİ
Şehit Türkmen Tekin Parkı,28.8926480067719,41.030875247823,ÇİFTE HAVUZLAR,ESENLER
Marmara Parkı,29.2947807295273,40.856256880768,AYDINTEPE,TUZLA
Mustafa Kuru Parkı,29.3056511390912,40.8488801074831,İÇMELER,TUZLA
Ulubatlı Hasan Parkı,28.7594955096372,41.2076053120624,MAVİGÖL,ARNAVUTKÖY
Taşoluk Meydan Parkı,28.7139963076143,41.1980793266131,TAŞOLUK,ARNAVUTKÖY
Kuruçeşme Parkı,29.0373095806766,41.0607255245393,KURUÇEŞME,BEŞİKTAŞ
Halit Ziya Uşaklıgil Parkı,28.8224675773472,40.9579175498664,YEŞİLKÖY,BAKIRKÖY
Şehit Müahit Parkı,29.1485313762092,40.925933949848,BAĞLARBAŞI,MALTEPE
Tan Sok. Parkı,29.1409137698377,40.9256348516939,BAĞLARBAŞI,MALTEPE
Mustafa Şener Abbasgil Parkı,29.1202106940185,40.9361308625094,FEYZULLAH,MALTEPE
Mehmet Ercan Ergin Parkı,29.0936864455902,40.965652993347,KOZYATAĞI,KADIKÖY
Telsizler Parkı,29.1667927606977,40.9420161383343,GÜLENSU,MALTEPE
Çocuk Parkı,28.0125290641317,41.0914721091515,FEVZİPAŞA,SİLİVRİ
Düğmeciler-2 Parkı,28.9232780833707,41.046124269639,DÜĞMECİLER,EYÜPSULTAN
Etiler Huzur Evi Parkı,29.0370253238226,41.083235890328,ETİLER,BEŞİKTAŞ
Çeşmeli Parkı,29.085237033673,41.0061731166323,ESATPAŞA,ATAŞEHİR
İBB Kavak Sahil Parkı,29.0834142949492,41.1683957225744,ANADOLU KAVAĞI,BEYKOZ
Örcünlü Park,28.5248952501946,41.2197985781366,ÖRCÜNLÜ,ÇATALCA
Ağva Mah. Demirkofa Parkı,29.8593007991678,41.1359300969022,AĞVA MERKEZ,ŞİLE
Ağva Mah. Demirkofa Parkı,29.8593007991678,41.1359300969022,AĞVA MERKEZ,ŞİLE
Fatih Sultan Mehmet Parkı,28.9733216667078,41.0880484635501,MERKEZ,KAĞITHANE
Konutbirlik Parkı,28.7654566310919,41.0341666725367,İSTASYON,KÜÇÜKÇEKMECE
Galeri Cad. Parkı,28.8988231284828,41.0817562097815,KARAYOLLARI,GAZİOSMANPAŞA
Halet Tuncet Parkı,29.0125520417071,41.0091180130155,SELİMİYE,ÜSKÜDAR
Menkeşe Parkı,29.0519501057554,41.0128326495683,ACIBADEM,ÜSKÜDAR
Şeker Maslak Parkı,29.0700090258009,41.0101651741265,KÜÇÜKÇAMLICA,ÜSKÜDAR
Park,29.0894688521597,41.0115791695979,ESENEVLER,ÜMRANİYE
Kartopu Parkı,28.781884825599,41.0489340838188,ATAKENT,KÜÇÜKÇEKMECE
Fevzi Çakmak Parkı,28.7923854353277,41.009311225301,FEVZİ ÇAKMAK,KÜÇÜKÇEKMECE
Günışığı Parkı,28.7938834639712,41.0369559418315,HALKALI MERKEZ,KÜÇÜKÇEKMECE
Turgut Reis Parkı,29.0859046970219,41.0161915955445,BULGURLU,ÜSKÜDAR
Park,29.0536610977805,41.0468575894984,ÇENGELKÖY,ÜSKÜDAR
Aziz Nesin Parkı,28.4520774521354,41.1875646750755,KALEİÇİ,ÇATALCA
Park,28.4324941693479,41.046279801754,KAMİLOBA,BÜYÜKÇEKMECE
Lekeci Nuri Parkı,29.0669687336766,41.0556698298252,ÇENGELKÖY,ÜSKÜDAR
Dere Parkı,29.1125103632733,41.0394438826448,İNKILAP,ÜMRANİYE
Evliya Çelebi-2 Park,29.1899316916353,41.0035707143819,ESENKENT,ÜMRANİYE
Park,28.5302116412832,41.0154650853705,MURAT ÇESME,BÜYÜKÇEKMECE
Park,28.53051997995,41.0177566057619,MURAT ÇESME,BÜYÜKÇEKMECE
Çocuk Parkı,29.124130392802,41.0122172013673,ÇAKMAK,ÜMRANİYE
Eylül Parkı,29.0768568078322,40.9891246903594,MERDİVENKÖY,KADIKÖY
Park,28.6350320054485,40.9974636664667,ADNAN KAHVECİ,BEYLİKDÜZÜ
Hasan Hüseyin Parkı,28.9932456784716,41.0860451294011,ŞİRİNTEPE,KAĞITHANE
Zübeyde Hanım Parkı,28.5813382996454,41.022744499391,19 MAYIS,BÜYÜKÇEKMECE
Çocuk Parkı,29.1348585158404,40.9748228452014,İNÖNÜ,ATAŞEHİR
Park,29.2704503990533,40.9834519119891,BATTALGAZİ,SULTANBEYLİ
Çocuk Parkı,28.2218409660034,41.1083432849708,ALİPAŞA,SİLİVRİ
Kardelen Parkı,29.1329134104626,41.0233520504546,IHLAMURKUYU,ÜMRANİYE
Muzaffer Uzuner Parkı,29.1612382023263,41.0021857679039,ESENŞEHİR,ÜMRANİYE
Necati Çelik Parkı,29.0991231875493,41.0199229763576,İSTİKLAL,ÜMRANİYE
Çocuk Parkı,28.6400196136449,40.9830518456528,KAVAKLI,BEYLİKDÜZÜ
Park,29.3412670084782,40.8624081953203,AYDINLI,TUZLA
Aydınlı Merkez Parkı,29.3284934267708,40.8693384551188,AYDINLI,TUZLA
Park,28.9900386459807,41.049437954521,HARBİYE,ŞİŞLİ
Çocuk Parkı,28.2438764707697,41.0848885025642,MİMAR SİNAN,SİLİVRİ
Çocuk Parkı,29.2692808355203,41.1756629313183,GÖLLÜ,BEYKOZ
Park,29.3042573071386,40.8703641890398,AHMET YESEVİ,PENDİK
Park,29.1336981131432,40.9158391976258,YALI,MALTEPE
Barış Manço Çocuk Parkı,29.1249759138603,40.9263107294545,FEYZULLAH,MALTEPE
Engin Toker Parkı,29.1298841081776,40.9313016880542,ALTAYÇEŞME,MALTEPE
Adile Naşit Parkı,29.1134029694255,40.9500209081566,KÜÇÜKYALI MERKEZ,MALTEPE
Almata Parkı,28.7231436135672,40.9698617977792,AMBARLI,AVCILAR
Çocuk Parkı,29.0795564533168,40.9970350605587,ÖRNEK,ATAŞEHİR
Begonya Parkı,29.1261611807589,40.981450041511,KÜÇÜKBAKKALKÖY,ATAŞEHİR
Bahçeşehir Botanik Parkı,28.673312022211,41.0646515610085,BAHÇEŞEHİR 2. KISIM,BAŞAKŞEHİR
Evliya Çelebi-1 Park,29.1905384549287,41.0019764757576,ESENKENT,ÜMRANİYE
Sinan Şamil Şam Parkı,28.8726869876221,40.9963246985754,KARTALTEPE,BAKIRKÖY
Türkmen Parkı,29.1260280132122,41.0111464439915,ÇAKMAK,ÜMRANİYE
Park,29.1707759786452,40.932366233967,ESENKENT,MALTEPE
Necati Akkuş Parkı,28.8722765297479,40.9971634586891,KARTALTEPE,BAKIRKÖY
