PLAY_DATE,PLAY_NAME,THEATER_NAME,PLAY_CATEGORY,IS_GUEST_PLAY,PLAY_TYPE,LONGITUDE,LATITUDE,NUMBER_OF_AUDIENCE
2017-12-24,KARAGÖZ' ÜN UYKUSU,Gaziosmanpaşa Ferih Egemen Çocuk Tiyatrosu Sahnesi,Çocuk,0,Yerli,28.916482,41.057846,16
2020-10-28,GEÇİT,Ümraniye Sahnesi,Yetişkin,0,Yerli,29.104798,41.025025,12
2018-03-02,PALYAÇO PRENS,Fatih Reşat Nuri Sahnesi,Çocuk,0,Yerli,28.956194,41.0159,42
2020-02-12,BİSKÜVİ ADAM,Kadıköy Haldun Taner Sahnesi,Çocuk,0,Yabancı,29.023408,40.99177,2
2019-12-14,CAN YELEĞİ,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.0159,62
2019-04-14,BİR KÜMES HİKAYESİ,Kağıthane Sadabad Sahnesi,Çocuk,0,Yerli,28.970972,41.079366,9
2019-02-24,AMANVERMEZ AVNİ,Ümraniye Sahnesi,Yetişkin,0,Yerli,29.104798,41.025025,10
2019-05-07,DÜĞÜN (MİMAR SİNAN GSÜ DEVLET KONSERVATUVARI TİYATRO ASD),Kadıköy Haldun Taner Sahnesi,Yetişkin,1,Yabancı,29.023408,40.99177,54
2017-09-21,SIZI,Ümraniye Sahnesi,Yetişkin,0,Yerli,29.104798,41.025025,21
2018-12-01,ÜÇ KARDEŞ VE MUHTEŞEM KURT,Kağıthane Küçük Kemal Çocuk Tiyatrosu Sahnesi,Çocuk,0,Yerli,28.970972,41.079366,6
2019-01-25,BAK BİZİM ŞARKIMIZI ÇALIYORLAR,Kağıthane Sadabad Sahnesi,Müzikal,0,Yabancı,28.970972,41.079366,55
2018-05-10,HAMLET (TİYATRO KARNAVAL),Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,1,Yabancı,29.0129,41.019561,12
2018-04-11,SIZI,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yerli,29.0129,41.019561,8
2019-03-16,BİSKÜVİ ADAM,Fatih Reşat Nuri Sahnesi,Çocuk,0,Yabancı,28.956194,41.0159,48
2018-01-22,BİR GÜN AYAKKABIMIN TEKİ,Üsküdar Kerem Yılmazer Sahnesi,Çocuk,0,Yerli,29.023817,41.017064,5
2019-06-10,CİBALİ KARAKOLU,Harbiye Cemil Topuzlu Açıkhava Sahnesi,Müzikal,0,Yabancı,28.99044,41.045777,97
2018-10-20,ŞEKERPARE,Kağıthane Sadabad Sahnesi,Müzikal,0,Yerli,28.970972,41.079366,43
2020-02-06,KARINCALAR - BİR SAVAŞ VARDI,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yabancı,29.023408,40.99177,1
2017-11-15,YANGIN YERİNDE ORKİDELER,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.0159,53
2019-03-09,CAN YELEĞİ,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.0159,27
2019-10-05,GEÇ KALANLAR,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yerli,28.916482,41.057846,30
2018-10-31,SAADET HANIM,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yerli,28.916482,41.057846,28
2020-01-15,VAHŞİ BATI,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yabancı,28.970972,41.079366,102
2019-11-24,VAHŞİ BATI,Sultangazi Hoca Ahmet Yesevi Sahnesi,Yetişkin,0,Yabancı,28.8765777,41.09774468,29
2018-01-31,ÜZGÜN AĞAÇLAR ÜLKESİ,Fatih Reşat Nuri Sahnesi,Çocuk,0,Yerli,28.956194,41.0159,79
2019-10-21,MACBETH,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yabancı,28.970972,41.079366,46
2019-02-18,PALYAÇO PRENS,Sultangazi Hoca Ahmet Yesevi Sahnesi,Çocuk,0,Yerli,28.8765777,41.09774468,58
2019-03-06,BİR GÜN AYAKKABIMIN TEKİ,Gaziosmanpaşa Ferih Egemen Çocuk Tiyatrosu Sahnesi,Çocuk,0,Yerli,28.916482,41.057846,12
2018-01-17,ELMA KURDU KIRTIK,Ümraniye Sahnesi,Çocuk,0,Yerli,29.104798,41.025025,63
2019-12-30,MATRUŞKA,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yerli,29.023408,40.99177,20
2017-12-04,POLLYANNA,Kağıthane Sadabad Sahnesi,Çocuk,0,Yabancı,28.970972,41.079366,55
2018-12-29,ELMA KURDU KIRTIK,Gaziosmanpaşa Ferih Egemen Çocuk Tiyatrosu Sahnesi,Çocuk,0,Yerli,28.916482,41.057846,19
2019-03-08,KARINCALAR - BİR SAVAŞ VARDI,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yabancı,28.916482,41.057846,84
2018-11-11,NORA - BİR BEBEK EVİ,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yabancı,28.970972,41.079366,25
2019-01-05,HİSSE-İ ŞAYİA (BİR EVLİLİK KOMEDİSİ),Kağıthane Sadabad Sahnesi,Yetişkin,0,Yerli,28.970972,41.079366,182
2018-10-09,MATRUŞKA,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yerli,28.916482,41.057846,19
2020-11-11,RÜSTEMOĞLU CEMAL'İN TUHAF HİKÂYESİ,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yerli,28.988829,41.046788,75
2020-09-27,DÜNYANIN EN GÜZEL ARABİSTANI / EKİP TİYATROSU," EKİP TİYATROSU",Yetişkin,0,Yerli,28.916482,41.057846,15
2017-11-20,DEDEKTİF KÖPEK CASH,Harbiye Muhsin Ertuğrul Sahnesi,Çocuk,0,Yerli,28.988829,41.046788,43
2018-03-26,NORA - BİR BEBEK EVİ,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yabancı,28.988829,41.046788,31
2019-12-07,KARAGÖZ ÇİFTLİK BEKÇİSİ,Gaziosmanpaşa Ferih Egemen Çocuk Tiyatrosu Sahnesi,Çocuk,0,Yerli,28.916482,41.057846,5
2018-10-28,BİZİM AİLE,Kağıthane Sadabad Sahnesi,Müzikal,0,Yerli,28.970972,41.079366,62
2019-01-25,BİSKÜVİ ADAM,Gaziosmanpaşa Sahnesi,Çocuk,0,Yabancı,28.916482,41.057846,6
2017-12-02,SIZI,Ümraniye Sahnesi,Yetişkin,0,Yerli,29.104798,41.025025,37
2020-01-28,YAŞAYAN SAYFALAR,Ümraniye Sahnesi,Çocuk,0,Yerli,29.104798,41.025025,4
2019-02-05,KARAGÖZ ÇİFTLİK BEKÇİSİ,Sultangazi Hoca Ahmet Yesevi Sahnesi,Çocuk,0,Yerli,28.8765777,41.09774468,6
2017-11-30,KOMİK-İ ŞEHİR NAŞİT BEY,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.0159,194
2017-12-28,BİSKÜVİ ADAM,Kağıthane Sadabad Sahnesi,Çocuk,0,Yabancı,28.970972,41.079366,53
2018-10-23,BİR KÜMES HİKAYESİ,Ümraniye Sahnesi,Çocuk,0,Yerli,29.104798,41.025025,884
2020-02-02,ÇIN SABAHTA,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yerli,29.0129,41.019561,25
2020-09-25,LANET OLASI LANET KUŞ / KADIKÖY THEATRON," KADIKÖY THEATRON",Yetişkin,0,Yabancı,29.0129,41.019561,13
2020-03-11,ŞAHANE ZÜĞÜRTLER,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yabancı,28.970972,41.079366,2
2019-01-07,MATRUŞKA,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.0159,140
2020-01-28,AY IŞIĞINDA ŞAMATA,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yerli,28.988829,41.046788,18
2020-11-15,ELMA KURDU KIRTIK,Sultangazi Hoca Ahmet Yesevi Sahnesi,Çocuk,0,Yerli,28.8765777,41.09774468,23
2019-11-14,OCAK'TA BAHAR,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yabancı,29.0129,41.019561,57
2019-01-03,TATLI KAÇIK,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yabancı,28.956194,41.0159,42
2019-04-13,MAVİ KUŞ,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yerli,29.0129,41.019561,34
2020-11-03,GEÇİT,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yerli,28.916482,41.057846,17
2017-12-04,HARİKALAR MUTFAĞI,Ümraniye Sahnesi,Çocuk,0,Yerli,29.104798,41.025025,113
2017-10-07,ŞAHANE ZÜĞÜRTLER,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yabancı,28.988829,41.046788,143
2020-02-29,YANGINLAR (KONUK OYUN),Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yabancı,28.988829,41.046788,49
2018-01-05,BİR GÜN AYAKKABIMIN TEKİ,Kağıthane Küçük Kemal Çocuk Tiyatrosu Sahnesi,Çocuk,0,Yerli,28.970972,41.079366,28
2019-12-26,BİZİM AİLE,Kağıthane Sadabad Sahnesi,Müzikal,0,Yerli,28.970972,41.079366,48
2019-01-04,BENİM GÜZEL PABUÇLARIM,Ümraniye Sahnesi,Çocuk,0,Yerli,29.104798,41.025025,114
2020-03-06,MATRUŞKA,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.0159,112
2020-10-26,ZEHİR,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yabancı,29.023408,40.99177,3
2019-05-29,BİZİM AİLE,Harbiye Cemil Topuzlu Açıkhava Sahnesi,Müzikal,0,Yerli,28.99044,41.045777,28
2018-10-01,SAADET HANIM,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.0159,24
2020-10-27,MELEK,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yerli,28.988829,41.046788,34
2019-03-08,YAŞASIN BARIŞ,Sultangazi Hoca Ahmet Yesevi Sahnesi,Çocuk,0,Yerli,28.8765777,41.09774468,24
2018-04-08,BEN ÇAĞIRMADIM,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yabancı,28.956194,41.0159,30
2018-03-24,ÇİNGENELER GÖKYÜZÜNDE YAŞAR,Ümraniye Sahnesi,Müzikal,0,Yabancı,29.104798,41.025025,20
2019-12-25,NORA - BİR BEBEK EVİ,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yabancı,28.916482,41.057846,16
2019-05-09,DELİ SAÇMASI (SABANCI ÜNİVERSİTESİ SU OYUNCULARI),Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,1,Yabancı,29.023817,41.017064,19
2020-01-01,BENİM GÜZEL PABUÇLARIM,Üsküdar Musahipzade Celãl Sahnesi,Çocuk,0,Yerli,29.0129,41.019561,14
2018-11-27,OCAK'TA BAHAR,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yabancı,29.0129,41.019561,36
2019-03-30,MATRUŞKA,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yerli,29.0129,41.019561,18
2019-12-18,RÜYA,Harbiye Muhsin Ertuğrul Sahnesi,Çocuk,0,Yerli,28.988829,41.046788,75
2018-03-05,BAK BİZİM ŞARKIMIZI ÇALIYORLAR,Harbiye Muhsin Ertuğrul Sahnesi,Müzikal,0,Yabancı,28.988829,41.046788,61
2019-11-04,YAŞASIN BARIŞ,Üsküdar Musahipzade Celãl Sahnesi,Çocuk,0,Yerli,29.0129,41.019561,5
2017-09-26,BAK BİZİM ŞARKIMIZI ÇALIYORLAR,Harbiye Muhsin Ertuğrul Sahnesi,Müzikal,0,Yabancı,28.988829,41.046788,151
2018-05-12,AŞK OLSUN (FMV IŞIK ÜNİ. MÜZİKAL TİYATRO KULÜBÜ),Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,1,Yerli,29.023817,41.017064,69
2020-01-20,YAŞASIN BARIŞ,Harbiye Muhsin Ertuğrul Sahnesi,Çocuk,0,Yerli,28.988829,41.046788,22
2017-12-19,SON,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yerli,28.916482,41.057846,45
2019-11-01,ÇIN SABAHTA,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yerli,29.023408,40.99177,3
2017-10-22,SAADET HANIM,Ümraniye Sahnesi,Yetişkin,0,Yerli,29.104798,41.025025,49
2017-12-09,ÇİNGENELER GÖKYÜZÜNDE YAŞAR,Harbiye Muhsin Ertuğrul Sahnesi,Müzikal,0,Yabancı,28.988829,41.046788,29
2018-01-29,KAHVEDE ŞENLİK VAR,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.0159,31
2019-12-22,HASTALIK HASTASI,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yabancı,28.988829,41.046788,97
2018-02-04,GEÇ KALANLAR,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yerli,28.916482,41.057846,64
2018-03-08,SIZI,Ümraniye Sahnesi,Yetişkin,0,Yerli,29.104798,41.025025,99
2018-11-15,CAN YELEĞİ,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yerli,28.916482,41.057846,17
2019-01-31,ŞAHANE ZÜĞÜRTLER,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.104798,41.025025,59
2018-01-26,ÇİNGENELER GÖKYÜZÜNDE YAŞAR,Harbiye Muhsin Ertuğrul Sahnesi,Müzikal,0,Yabancı,28.988829,41.046788,36
2018-12-15,TATLI KAÇIK,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yabancı,29.023408,40.99177,115
2018-04-01,REİS BEY,Ümraniye Sahnesi,Yetişkin,0,Yerli,29.104798,41.025025,85
2019-03-01,SÖZ VERİYORUM,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yabancı,28.916482,41.057846,5
2019-12-25,KARINCALAR - BİR SAVAŞ VARDI,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yabancı,29.0129,41.019561,36
2018-04-28,NORA - BİR BEBEK EVİ,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yabancı,28.956194,41.0159,77
2018-03-07,ŞAHANE ZÜĞÜRTLER,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yabancı,28.916482,41.057846,13
2018-01-07,ÜZGÜN AĞAÇLAR ÜLKESİ,Fatih Reşat Nuri Sahnesi,Çocuk,0,Yerli,28.956194,41.0159,37
2020-01-19,BİR KÜMES HİKAYESİ,Kadıköy Haldun Taner Sahnesi,Çocuk,0,Yerli,29.023408,40.99177,78
2019-10-12,KOMİK-İ ŞEHİR NAŞİT BEY,Sultangazi Hoca Ahmet Yesevi Sahnesi,Yetişkin,0,Yerli,28.8765777,41.09774468,17
2019-01-18,SAADET HANIM,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yerli,28.970972,41.079366,217
2019-12-17,"AY, CARMELA!",Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,0,Yabancı,29.023817,41.017064,357
2019-12-23,ELMA KURDU KIRTIK,Kağıthane Küçük Kemal Çocuk Tiyatrosu Sahnesi,Çocuk,0,Yerli,28.970972,41.079366,220
2018-11-05,BİSKÜVİ ADAM,Kadıköy Haldun Taner Sahnesi,Çocuk,0,Yabancı,29.023408,40.99177,4
2018-10-23,BİZİM AİLE,Ümraniye Sahnesi,Müzikal,0,Yerli,29.104798,41.025025,8
2019-02-27,HİSSE-İ ŞAYİA (BİR EVLİLİK KOMEDİSİ),Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,0,Yerli,29.023817,41.017064,20
2019-12-17,HARİKALAR MUTFAĞI,Harbiye Muhsin Ertuğrul Sahnesi,Çocuk,0,Yerli,28.988829,41.046788,404
2018-01-11,KOMİK-İ ŞEHİR NAŞİT BEY,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yerli,29.0129,41.019561,15
2020-02-12,BİR KÜMES HİKAYESİ,Kağıthane Sadabad Sahnesi,Çocuk,0,Yerli,28.970972,41.079366,24
2018-03-29,BAK BİZİM ŞARKIMIZI ÇALIYORLAR,Harbiye Muhsin Ertuğrul Sahnesi,Müzikal,0,Yabancı,28.988829,41.046788,115
2019-12-28,TATLI KAÇIK,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yabancı,28.988829,41.046788,28
2018-02-20,ELMA KURDU KIRTIK,Üsküdar Musahipzade Celãl Sahnesi,Çocuk,0,Yerli,29.0129,41.019561,797
2019-05-09,HİSSELİ HARİKALAR KUMPANYASI (FMV ÖZEL NİŞANTAŞI IŞIK LİSESİ),Kağıthane Sadabad Sahnesi,Yetişkin,1,Yabancı,28.970972,41.079366,139
2020-01-23,MATRUŞKA,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yerli,29.023408,40.99177,7
2019-03-28,FELATUN BEY İLE RAKIM EFENDİ,Kağıthane Sadabad Sahnesi,Müzikal,0,Yerli,28.970972,41.079366,9
2019-12-21,POLLYANNA,Ümraniye Sahnesi,Çocuk,0,Yabancı,29.104798,41.025025,34
2019-12-03,PALYAÇO PRENS,Sultangazi Hoca Ahmet Yesevi Sahnesi,Çocuk,0,Yerli,28.8765777,41.09774468,40
2017-10-14,SAADET HANIM,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.0159,102
2020-02-24,HASTALIK HASTASI,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yabancı,28.988829,41.046788,2
2020-10-02,ZEHİR,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yabancı,29.023408,40.99177,3
2019-12-27,UZLAŞMA,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yabancı,28.970972,41.079366,6
2019-05-11,İŞLER KARIŞTI BEBEĞİM (DOĞUŞTAN OYUNCULAR - DOĞUŞ ÜNİ. TİYATRO BÖLÜMÜ),Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,1,Yabancı,29.0129,41.019561,6
2017-11-21,ON İKİ ÖFKELİ ADAM,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yabancı,28.956194,41.0159,910
2017-10-22,BİZİM AİLE,Üsküdar Musahipzade Celãl Sahnesi,Müzikal,0,Yerli,29.0129,41.019561,93
2019-10-08,SON,Ümraniye Sahnesi,Yetişkin,0,Yerli,29.104798,41.025025,34
2018-04-24,GEÇ KALANLAR,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yerli,29.023408,40.99177,2
2019-11-19,KARAGÖZ ÇİFTLİK BEKÇİSİ,Fatih Reşat Nuri Sahnesi,Çocuk,0,Yerli,28.956194,41.0159,64
2019-02-01,POLLYANNA,Kağıthane Sadabad Sahnesi,Çocuk,0,Yabancı,28.970972,41.079366,121
2020-01-18,NORA - BİR BEBEK EVİ,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yabancı,28.916482,41.057846,13
2020-01-21,KAHVEDE ŞENLİK VAR,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yerli,29.0129,41.019561,30
2018-01-05,SIZI,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yerli,29.0129,41.019561,28
2017-10-06,KARINCALAR - BİR SAVAŞ VARDI,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yabancı,28.956194,41.0159,158
2018-03-18,KAHVEDE ŞENLİK VAR,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.0159,45
2019-02-16,BEN ÇAĞIRMADIM,Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,0,Yabancı,29.023817,41.017064,14
2017-11-07,HİSSE-İ ŞAYİA (BİR EVLİLİK KOMEDİSİ),Kağıthane Sadabad Sahnesi,Yetişkin,0,Yerli,28.970972,41.079366,42
2017-11-24,OYUNUN OYUNU,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yabancı,28.970972,41.079366,38
2018-09-30,KOMİK-İ ŞEHİR NAŞİT BEY,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.0159,12
2020-02-13,NORA - BİR BEBEK EVİ,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yabancı,28.956194,41.0159,17
2019-11-07,YAŞASIN BARIŞ,Kağıthane Sadabad Sahnesi,Çocuk,0,Yerli,28.970972,41.079366,20
2019-12-11,YAŞAYAN SAYFALAR,Fatih Reşat Nuri Sahnesi,Çocuk,0,Yerli,28.956194,41.0159,12
2020-10-06,TATLI RÜYALAR / FABRİKA SANAT," FABRİKA SANAT",Çocuk,0,Yerli,28.8765777,41.09774468,1
2019-12-17,VAHŞİ BATI,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.104798,41.025025,1067
2019-02-23,SÖZ VERİYORUM,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yabancı,28.956194,41.0159,80
2018-10-20,HİSSE-İ ŞAYİA (BİR EVLİLİK KOMEDİSİ),Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.0159,7
2020-01-05,HARİKALAR MUTFAĞI,Üsküdar Musahipzade Celãl Sahnesi,Çocuk,0,Yerli,29.0129,41.019561,19
2020-01-24,PERİKIZ,Kağıthane Sadabad Sahnesi,Çocuk,0,Yerli,28.970972,41.079366,48
2020-10-13,UZLAŞMA,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yabancı,28.956194,41.0159,42
2017-12-21,SON,Ümraniye Sahnesi,Yetişkin,0,Yerli,29.104798,41.025025,36
2018-01-14,DEDEKTİF KÖPEK CASH,Gaziosmanpaşa Sahnesi,Çocuk,0,Yerli,28.916482,41.057846,64
2018-01-21,BİSKÜVİ ADAM,Kağıthane Sadabad Sahnesi,Çocuk,0,Yabancı,28.970972,41.079366,480
2018-03-28,KOMİK-İ ŞEHİR NAŞİT BEY,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yerli,28.916482,41.057846,9
2019-10-24,KAHVEDE ŞENLİK VAR,Sultangazi Hoca Ahmet Yesevi Sahnesi,Yetişkin,0,Yerli,28.8765777,41.09774468,11
2017-12-14,DEDEKTİF KÖPEK CASH,Harbiye Muhsin Ertuğrul Sahnesi,Çocuk,0,Yerli,28.988829,41.046788,99
2020-02-04,PALYAÇO PRENS,Fatih Reşat Nuri Sahnesi,Çocuk,0,Yerli,28.956194,41.0159,8
2020-02-06,KAHVEDE ŞENLİK VAR,Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,0,Yerli,29.023817,41.017064,16
2019-01-26,KARINCALAR - BİR SAVAŞ VARDI,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yabancı,29.023408,40.99177,9
2018-01-05,KAHVEDE ŞENLİK VAR,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.0159,114
2020-01-11,RÜYA,Harbiye Muhsin Ertuğrul Sahnesi,Çocuk,0,Yerli,28.988829,41.046788,6
2017-11-10,POLLYANNA,Kağıthane Sadabad Sahnesi,Çocuk,0,Yabancı,28.970972,41.079366,78
2020-02-12,TATLI KAÇIK,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yabancı,28.970972,41.079366,81
2019-11-07,AMANVERMEZ AVNİ,Ümraniye Sahnesi,Yetişkin,0,Yerli,29.104798,41.025025,89
2018-12-19,CİBALİ KARAKOLU,Kağıthane Sadabad Sahnesi,Müzikal,0,Yabancı,28.970972,41.079366,3
2019-12-02,ŞAHANE ZÜĞÜRTLER,Sultangazi Hoca Ahmet Yesevi Sahnesi,Yetişkin,0,Yabancı,28.8765777,41.09774468,42
2019-04-06,VAHŞİ BATI,Sultangazi Hoca Ahmet Yesevi Sahnesi,Yetişkin,0,Yabancı,28.8765777,41.09774468,16
2019-10-23,ÜZGÜN AĞAÇLAR ÜLKESİ,Gaziosmanpaşa Sahnesi,Çocuk,0,Yerli,28.916482,41.057846,71
2020-01-27,GEÇ KALANLAR,Ümraniye Sahnesi,Yetişkin,0,Yerli,29.104798,41.025025,46
2018-04-27,SIZI,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yerli,29.0129,41.019561,81
2018-02-28,ÇİNGENELER GÖKYÜZÜNDE YAŞAR,Ümraniye Sahnesi,Müzikal,0,Yabancı,29.104798,41.025025,3
2019-05-03,AŞK BİR ZAMANLAR (GAZALE),Ümraniye Sahnesi,Yetişkin,0,Yerli,29.104798,41.025025,55
2019-01-24,HİSSE-İ ŞAYİA (BİR EVLİLİK KOMEDİSİ),Ümraniye Sahnesi,Yetişkin,0,Yerli,29.104798,41.025025,54
2018-09-29,BİZİM AİLE,Ümraniye Sahnesi,Müzikal,0,Yerli,29.104798,41.025025,31
2019-01-09,HARİKALAR MUTFAĞI,Sultangazi Hoca Ahmet Yesevi Sahnesi,Çocuk,0,Yerli,28.8765777,41.09774468,21
2020-02-15,HAYAL-İ TEMSİL,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yerli,29.0129,41.019561,16
2018-10-30,ON İKİ ÖFKELİ ADAM,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yabancı,28.988829,41.046788,95
2020-01-30,YAŞASIN BARIŞ,Sultangazi Hoca Ahmet Yesevi Sahnesi,Çocuk,0,Yerli,28.8765777,41.09774468,2
2017-12-22,KARINCALAR - BİR SAVAŞ VARDI,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yabancı,29.023408,40.99177,52
2017-11-21,YANGIN YERİNDE ORKİDELER,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yerli,28.916482,41.057846,58
2018-10-11,NORA - BİR BEBEK EVİ,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yabancı,28.916482,41.057846,97
2018-04-03,BİZİM AİLE,Kağıthane Sadabad Sahnesi,Müzikal,0,Yerli,28.970972,41.079366,10
2019-09-30,AMANVERMEZ AVNİ,Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,0,Yerli,29.023817,41.017064,6
2020-10-18,FISILTI ODASI /  MİMBAZ TİYATRO,"  MİMBAZ TİYATRO",Çocuk,0,Yerli,28.970972,41.079366,4
2018-11-30,BENİM GÜZEL PABUÇLARIM,Kağıthane Sadabad Sahnesi,Çocuk,0,Yerli,28.970972,41.079366,92
2018-01-05,REİS BEY,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yerli,29.0129,41.019561,6
2017-12-23,ÇİNGENELER GÖKYÜZÜNDE YAŞAR,Kağıthane Sadabad Sahnesi,Müzikal,0,Yabancı,28.970972,41.079366,106
2020-02-13,YAŞASIN BARIŞ,Harbiye Muhsin Ertuğrul Sahnesi,Çocuk,0,Yerli,28.988829,41.046788,8
2019-05-11,YANKI (İBBŞT GENÇ TİYATRO),Kadıköy Haldun Taner Sahnesi,Yetişkin,1,Yabancı,29.023408,40.99177,8
2020-03-08,AY IŞIĞINDA ŞAMATA,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yerli,28.988829,41.046788,1
2018-03-28,KARINCALAR - BİR SAVAŞ VARDI,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yabancı,29.023408,40.99177,41
2019-11-14,UZLAŞMA,Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,0,Yabancı,29.023817,41.017064,29
2019-12-22,VAHŞİ BATI,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yabancı,28.970972,41.079366,68
2019-02-28,OCAK'TA BAHAR,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yabancı,28.988829,41.046788,116
2017-12-20,HİSSE-İ ŞAYİA (BİR EVLİLİK KOMEDİSİ),Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.0159,183
