institution_id,district_tr,district_eng,institution_name,latitude,longitude,neighborhood_tr,neighborhood_eng,institution_type_tr,institution_type_eng,care_type
37,Kartal,Kartal,Park,40.9187829470567,29.2261238393159,YAKACIK ÇARŞI,YAKACIK CARSI,Park,Park,genellestirilmis
38,Kartal,Kartal,Bilgin Sokak Parkı,40.920551710751,29.2050011342335,GÜMÜŞPINAR,GUMUSPINAR,Park,Park,genellestirilmis
39,Gazi̇osmanpaşa,Gaziosmanpasa,Cebeci Şehir Parkı,41.0835694692417,28.9123409899422,KAZIM KARABEKİR,KAZIM KARABEKIR,Park,Park,cocuk
40,Ataşehi̇r,Atasehir,Park,40.9843607579661,29.1163714546129,KÜÇÜKBAKKALKÖY,KUCUKBAKKALKOY,Park,Park,genellestirilmis
41,Ataşehi̇r,Atasehir,Park,41.0022640793221,29.0860036675805,ESATPAŞA,ESATPASA,Park,Park,genellestirilmis
42,Ataşehi̇r,Atasehir,Park,40.9889227444084,29.128948717914,ATATÜRK,ATATURK,Park,Park,genellestirilmis
43,Maltepe,Maltepe,Park,40.9294846389963,29.1302770219082,ALTAYÇEŞME,ALTAYCESME,Park,Park,genellestirilmis
44,Maltepe,Maltepe,Park,40.942125855371,29.1428851741602,GİRNE,GIRNE,Park,Park,genellestirilmis
45,Bağcilar,Bagcilar,Park,41.046961505869,28.8437538605454,DEMİRKAPI,DEMIRKAPI,Park,Park,genellestirilmis
46,Bağcilar,Bagcilar,Bağcılar Belediyesi Kızılcık Bahçesi,41.030643838403,28.8664083648739,MERKEZ,MERKEZ,Park,Park,genellestirilmis
47,Sancaktepe,Sancaktepe,Kartanesi Parkı,41.0140205090544,29.2174396621113,İNÖNÜ,INONU,Park,Park,genellestirilmis
48,Ümrani̇ye,Umraniye,Yunus Emre Parkı,41.0134035559162,29.0921700860932,ESENEVLER,ESENEVLER,Park,Park,genellestirilmis
49,Sariyer,Sariyer,Park,41.1228386388721,29.0393622775069,DARÜŞŞAFAKA,DARUSSAFAKA,Park,Park,genellestirilmis
50,Kartal,Kartal,Park,40.9198557276684,29.194840962103,SOĞANLIK YENİ,SOGANLIK YENI,Park,Park,genellestirilmis
51,Pendi̇k,Pendik,Park,40.9028178471083,29.2666922829223,YAYALAR,YAYALAR,Park,Park,genellestirilmis
52,Fati̇h,Fatih,Park,41.0156851910337,28.9318310049143,ŞEHREMİNİ,SEHREMINI,Park,Park,genellestirilmis
53,Küçükçekmece,Kucukcekmece,Aykan Parkı,41.0340290678947,28.798494165236,HALKALI MERKEZ,HALKALI MERKEZ,Park,Park,genellestirilmis
54,Üsküdar,Uskudar,Günbattı Parkı,41.0342013492619,29.0742934737157,FERAH,FERAH,Park,Park,genellestirilmis
55,Esenyurt,Esenyurt,Park,41.0211573051609,28.6821333250911,ZAFER,ZAFER,Park,Park,genellestirilmis
56,Üsküdar,Uskudar,Akasya Koru Evleri Parkı,41.003266117274,29.054902328107,ACIBADEM,ACIBADEM,Koru,Grove,genellestirilmis
57,Ataşehi̇r,Atasehir,Park,40.9894904068647,29.1293863310668,ATATÜRK,ATATURK,Park,Park,genellestirilmis
58,Ataşehi̇r,Atasehir,Park,41.0028808560138,29.0775345988639,FETİH,FETIH,Park,Park,genellestirilmis
59,Ataşehi̇r,Atasehir,Park,40.9902148039393,29.1530627577934,MEVLANA,MEVLANA,Park,Park,genellestirilmis
60,Ataşehi̇r,Atasehir,Park,40.9911763936222,29.1541431223295,MEVLANA,MEVLANA,Park,Park,genellestirilmis
61,Ataşehi̇r,Atasehir,Park,41.0019717707047,29.0782082717076,FETİH,FETIH,Park,Park,genellestirilmis
62,Ataşehi̇r,Atasehir,Çocuk Parkı,40.9831738123768,29.1146636856644,KÜÇÜKBAKKALKÖY,KUCUKBAKKALKOY,Park,Park,cocuk
63,Maltepe,Maltepe,Park,40.9548007702083,29.1201335665568,AYDINEVLER,AYDINEVLER,Park,Park,genellestirilmis
64,Zeyti̇nburnu,Zeytinburnu,Park,41.0015302664482,28.9157762596939,KAZLIÇEŞME,KAZLICESME,Park,Park,genellestirilmis
65,Ümrani̇ye,Umraniye,Behçet Köseoğlu Parkı,41.0180314306768,29.1776467135068,NECİP FAZIL,NECIP FAZIL,Park,Park,genellestirilmis
66,Ümrani̇ye,Umraniye,Park,41.0304148301345,29.102680004036,İNKILAP,INKILAP,Park,Park,genellestirilmis
67,Ümrani̇ye,Umraniye,Fatih Sultan Mehmet Mahallesi Muhtarlığı Parkı,41.0257567487832,29.123693208022,FATİH SULTAN MEHMET,FATIH SULTAN MEHMET,Park,Park,genellestirilmis
68,Ümrani̇ye,Umraniye,Park,41.0152800824715,29.1651748993541,NECİP FAZIL,NECIP FAZIL,Park,Park,genellestirilmis
69,Si̇li̇vri̇,Silivri,İBB Çay Bahçesi ve Parkı,41.0781668187239,28.2520705296466,YENİ,YENI,Park,Park,genellestirilmis
70,Kadiköy,Kadikoy,Park,40.9797400563715,29.0709088218854,GÖZTEPE,GOZTEPE,Park,Park,genellestirilmis
71,Kartal,Kartal,Yunus Emre Parkı,40.9293495713322,29.2179616823375,UĞUR MUMCU,UGUR MUMCU,Park,Park,genellestirilmis
72,Kadiköy,Kadikoy,Park,40.9685819909593,29.0927505468185,KOZYATAĞI,KOZYATAGI,Park,Park,genellestirilmis
73,Beykoz,Beykoz,Göztepe Tabiat Parkı,41.0944892167356,29.1186578231558,FATİH,FATIH,Park,Park,genellestirilmis
74,Fati̇h,Fatih,Karakoyunlu Parkı,41.0145829210427,28.9378674542343,MOLLA GÜRANİ,MOLLA GURANI,Park,Park,genellestirilmis
75,Fati̇h,Fatih,Yeni Camii Parkı,41.0164615628988,28.9715422325079,RÜSTEMPAŞA,RUSTEMPASA,Park,Park,genellestirilmis
76,Fati̇h,Fatih,Büyük Saray Meydanı Parkı,41.0149172561606,28.9289144051292,ŞEHREMİNİ,SEHREMINI,Park,Park,genellestirilmis
77,Fati̇h,Fatih,Koyunbaba Parkı,41.0213429699781,28.9441544722759,AKŞEMSETTİN,AKSEMSETTIN,Park,Park,genellestirilmis
78,Fati̇h,Fatih,Köroğlu Parkı,41.0296725449587,28.9471730392888,BALAT,BALAT,Park,Park,genellestirilmis
79,Fati̇h,Fatih,Kadıçeşme Parkı,41.0221863427661,28.9517621733132,ZEYREK,ZEYREK,Park,Park,genellestirilmis
80,Fati̇h,Fatih,Şehit Piyade Asteğmen Furkan Işık Parkı,41.0097006780632,28.9330184662102,SEYYİD ÖMER,SEYYID OMER,Park,Park,genellestirilmis
81,Fati̇h,Fatih,Molla Aşkı Parkı,41.0350250280877,28.9436131587459,AYVANSARAY,AYVANSARAY,Park,Park,genellestirilmis
82,Fati̇h,Fatih,Hasan Baba Parkı ve Türbesi,41.0210984770055,28.9554437999758,CİBALİ,CIBALI,Park,Park,genellestirilmis
83,Fati̇h,Fatih,Kurusebil Semt Parkı,41.0060956892048,28.9329059915737,CERRAHPAŞA,CERRAHPASA,Park,Park,genellestirilmis
84,Fati̇h,Fatih,Akşemsettin Parkı,41.0195138493295,28.9405833592034,AKŞEMSETTİN,AKSEMSETTIN,Park,Park,genellestirilmis
85,Fati̇h,Fatih,Abdullah Tukay Parkı,41.016457279985,28.9393369949541,MOLLA GÜRANİ,MOLLA GURANI,Park,Park,genellestirilmis
86,Bayrampaşa,Bayrampasa,Fatih Parkı,41.0349140558981,28.9182660728326,ORTA,ORTA,Park,Park,genellestirilmis
87,Bayrampaşa,Bayrampasa,Uğur Mumcu Parkı,41.0312246022557,28.9145999783068,ORTA,ORTA,Park,Park,genellestirilmis
88,Fati̇h,Fatih,Park,41.0128474329642,28.9454388070083,MOLLA GÜRANİ,MOLLA GURANI,Park,Park,genellestirilmis
89,Bayrampaşa,Bayrampasa,Şehit Cehar Dudayev Parkı,41.072514767428,28.8847334513324,CEVATPAŞA,CEVATPASA,Park,Park,genellestirilmis
90,Zeyti̇nburnu,Zeytinburnu,Deniz Bingöller Parkı,40.9870505871935,28.8932145138233,SÜMER,SUMER,Park,Park,genellestirilmis
91,Zeyti̇nburnu,Zeytinburnu,Çiçek Parkı,41.0039859730025,28.9130145958151,TELSİZ,TELSIZ,Park,Park,genellestirilmis
92,Fati̇h,Fatih,Ramazan Efendi Parkı,41.0052621456038,28.9320459609585,SİLİVRİKAPI,SILIVRIKAPI,Park,Park,genellestirilmis
93,Fati̇h,Fatih,Kantarcılar Camii Yanı Parkı,41.0187931091745,28.9655856183304,SARIDEMİR,SARIDEMIR,Park,Park,genellestirilmis
94,Fati̇h,Fatih,Keyci Hatun Parkı,41.0078067374142,28.9427981350353,CERRAHPAŞA,CERRAHPASA,Park,Park,genellestirilmis
95,Fati̇h,Fatih,Selçuk Sultan Parkı,41.0116411024386,28.9447118947273,MOLLA GÜRANİ,MOLLA GURANI,Park,Park,genellestirilmis
96,Fati̇h,Fatih,Dr. Ahmet Zeki Velidi Togan Parkı,41.0105655979425,28.96142044062,BALABANAĞA,BALABANAGA,Park,Park,genellestirilmis
97,Bayrampaşa,Bayrampasa,Bayrampaşa Şehir Parkı,41.0618812990571,28.8875370810967,YILDIRIM,YILDIRIM,Park,Park,genellestirilmis
98,Beyoğlu,Beyoglu,Şişhane Parkı,41.0282407157314,28.9694066018159,BEDRETTİN,BEDRETTIN,Park,Park,genellestirilmis
99,Beyoğlu,Beyoglu,Sütlüce-2 Parkı,41.0547189141773,28.9465651142474,SÜTLÜCE,SUTLUCE,Park,Park,genellestirilmis
100,Beyoğlu,Beyoglu,Nilufer Parkı,41.0631195062892,28.9483189470267,ÖRNEKTEPE,ORNEKTEPE,Park,Park,genellestirilmis
101,Beyoğlu,Beyoglu,Okmeydanı Semt Konağı Parkı,41.0493566190137,28.9605670861276,PİYALEPAŞA,PIYALEPASA,Park,Park,genellestirilmis
102,Beyoğlu,Beyoglu,Sururi Parkı,41.0373412439298,28.9715219143476,SURURİ MEHMET EFENDİ,SURURI MEHMET EFENDI,Park,Park,genellestirilmis
103,Fati̇h,Fatih,Park,41.0378789928726,28.9457576982659,AYVANSARAY,AYVANSARAY,Park,Park,genellestirilmis
104,Fati̇h,Fatih,Silivrikapı Parkı,41.0069374363967,28.9245859665084,MEVLANAKAPI,MEVLANAKAPI,Park,Park,genellestirilmis
105,Fati̇h,Fatih,Nadir Nadi Parkı,41.0011486801045,28.9356132746468,KOCA MUSTAFAPAŞA,KOCA MUSTAFAPASA,Park,Park,genellestirilmis
106,Fati̇h,Fatih,Mehmet Akif Ersoy Parkı,40.9969973142708,28.9321630566964,KOCA MUSTAFAPAŞA,KOCA MUSTAFAPASA,Park,Park,genellestirilmis
107,Fati̇h,Fatih,Mehmet Ağa Parkı,41.0269856397792,28.9448264703578,BALAT,BALAT,Park,Park,genellestirilmis
108,Beyoğlu,Beyoglu,Ferit Güleryüz Parkı,41.0412833091615,28.9742405574164,HACIAHMET,HACIAHMET,Park,Park,genellestirilmis
109,Bakirköy,Bakirkoy,Kayalı Bahçe Parkı,40.97291109163,28.7892434811942,BASINKÖY,BASINKOY,Park,Park,genellestirilmis
110,Beyoğlu,Beyoglu,Çıksalın Kudüm Sokağı Parkı,41.0473988144483,28.9487551838782,HALICIOĞLU,HALICIOGLU,Park,Park,genellestirilmis
111,Beyoğlu,Beyoglu,Halıcıoğlu (Abdüselam) Parkı,41.0457605552084,28.9448766620554,HALICIOĞLU,HALICIOGLU,Park,Park,genellestirilmis
112,Beyoğlu,Beyoglu,Aynalı Kavak Semt Konağı Parkı,41.0391945925543,28.9556858530132,KEÇECİ PİRİ,KECECI PIRI,Park,Park,genellestirilmis
113,Beyoğlu,Beyoglu,Fındıklı Parkı,41.0314514855312,28.9901291265539,ÖMER AVNİ,OMER AVNI,Park,Park,genellestirilmis
114,Sultangazi̇,Sultangazi,2403 Sok. Yeşil Alan,41.0984228487787,28.8829768562414,ESENTEPE,ESENTEPE,Park,Park,genellestirilmis
115,Tuzla,Tuzla,Park,40.8170019498098,29.2920464889148,POSTANE,POSTANE,Park,Park,genellestirilmis
116,Büyükçekmece,Buyukcekmece,Dr. Sadık Ahmet Parkı,41.0042786931588,28.6080989505695,PINARTEPE,PINARTEPE,Park,Park,genellestirilmis
117,Fati̇h,Fatih,Ragıp Gümüşpala Cad. Yeşil Alan,41.0195921325426,28.964215786541,YAVUZ SİNAN,YAVUZ SINAN,Park,Park,genellestirilmis
118,Si̇li̇vri̇,Silivri,Park,41.0967956255287,28.0254482598263,İSMETPAŞA,ISMETPASA,Park,Park,genellestirilmis
119,Si̇li̇vri̇,Silivri,Gümüşyaka Büyük Bahçe Parkı,41.0477038074483,28.0513787027016,GÜMÜŞYAKA,GUMUSYAKA,Park,Park,genellestirilmis
120,Si̇li̇vri̇,Silivri,Krallık - Millet Parkı,41.047844107246,28.0448422192414,GÜMÜŞYAKA,GUMUSYAKA,Park,Park,genellestirilmis
121,Sultangazi̇,Sultangazi,Karanfil Parkı,41.0985506484438,28.8839151809625,ESENTEPE,ESENTEPE,Park,Park,genellestirilmis
122,Fati̇h,Fatih,Kumluk Parkı,41.003678296498,28.9671301469381,ŞEHSUVAR BEY,SEHSUVAR BEY,Park,Park,genellestirilmis
123,Fati̇h,Fatih,Küçükmustafa Paşa Parkı,41.0255918615726,28.9577639473927,YAVUZ SULTAN SELİM,YAVUZ SULTAN SELIM,Park,Park,genellestirilmis
124,Üsküdar,Uskudar,Kuzguncuk Parkı,41.0391709797061,29.0334421571836,KUZGUNCUK,KUZGUNCUK,Park,Park,genellestirilmis
125,Bayrampaşa,Bayrampasa,Şehit Yıldırım Özbir Parkı,41.0327962380007,28.8987190202328,TERAZİDERE,TERAZIDERE,Park,Park,genellestirilmis
126,Bayrampaşa,Bayrampasa,Terazidere Parkı,41.0323251041052,28.8986428778319,TERAZİDERE,TERAZIDERE,Park,Park,genellestirilmis
127,Bayrampaşa,Bayrampasa,60. Yıl Parkı,41.0327115552888,28.9034633755808,TERAZİDERE,TERAZIDERE,Park,Park,genellestirilmis
128,Zeyti̇nburnu,Zeytinburnu,Park,41.0171668700139,28.901683937939,MALTEPE,MALTEPE,Park,Park,genellestirilmis
129,Ümrani̇ye,Umraniye,Berrak Parkı,40.9995232365773,29.1266012151532,TATLISU,TATLISU,Park,Park,genellestirilmis
130,Ümrani̇ye,Umraniye,Kaşif Kalkavan Parkı,41.0014096726248,29.140391916854,TATLISU,TATLISU,Park,Park,genellestirilmis
131,Pendi̇k,Pendik,Simge Parkı,40.8847341193475,29.226087670288,YENİ,YENI,Park,Park,genellestirilmis
132,Beykoz,Beykoz,Şehit Bülent Kocabıyık Parkı,41.1073855831082,29.0870142182633,ÇUBUKLU,CUBUKLU,Park,Park,genellestirilmis
133,Çatalca,Catalca,Oklalı Köyü Park,41.2210086983325,28.4777541267706,OKLALI,OKLALI,Park,Park,genellestirilmis
134,Beşi̇ktaş,Besiktas,Güvercin-3 Parkı,41.0786321500617,29.0203828554589,LEVENT,LEVENT,Park,Park,genellestirilmis
135,Beşi̇ktaş,Besiktas,Çalıkuşu Parkı,41.0760037791944,29.0178804634946,LEVENT,LEVENT,Park,Park,genellestirilmis
136,Bahçeli̇evler,Bahcelievler,Çınar Cad. Parkı,41.0155021575987,28.8128653206669,YENİBOSNA MERKEZ,YENIBOSNA MERKEZ,Park,Park,genellestirilmis
137,Üsküdar,Uskudar,Aziziye Parkı,41.0289415793985,29.0586154763225,BURHANİYE,BURHANIYE,Park,Park,genellestirilmis
138,Üsküdar,Uskudar,İzzetbey Parkı,41.0215056252968,29.080397342559,BULGURLU,BULGURLU,Park,Park,genellestirilmis
139,Üsküdar,Uskudar,Mimoza Parkı,41.0151165400297,29.0760020664754,BULGURLU,BULGURLU,Park,Park,genellestirilmis
140,Üsküdar,Uskudar,Erdem Parkı,41.0099033443942,29.0492502165467,ACIBADEM,ACIBADEM,Park,Park,genellestirilmis
141,Üsküdar,Uskudar,Toygar Hamza Parkı,41.0236241072775,29.0214892776865,MİMAR SİNAN,MIMAR SINAN,Park,Park,genellestirilmis
142,Üsküdar,Uskudar,Park,41.0221414845988,29.0100701361005,AZİZ MAHMUT HÜDAYİ,AZIZ MAHMUT HUDAYI,Park,Park,genellestirilmis
143,Üsküdar,Uskudar,Coşkun Okul Parkı,41.0268603537316,29.0631652374122,KISIKLI,KISIKLI,Park,Park,genellestirilmis
144,Pendi̇k,Pendik,Aydos Parkı,40.9162487418534,29.2559327526868,ERTUĞRUL GAZİ,ERTUGRUL GAZI,Park,Park,genellestirilmis
145,Zeyti̇nburnu,Zeytinburnu,Kazlıçeşme Sahil Parkı,40.9865659844052,28.9117712458425,KAZLIÇEŞME,KAZLICESME,Park,Park,genellestirilmis
146,Zeyti̇nburnu,Zeytinburnu,Seyit Nizam Parkı,41.0053403994071,28.9089918072154,SEYİTNİZAM,SEYITNIZAM,Park,Park,genellestirilmis
147,Fati̇h,Fatih,H. Cevher  Karaer- H. Sezer Şehitler Parkı,41.0086350661627,28.9295468724683,SEYYİD ÖMER,SEYYID OMER,Park,Park,genellestirilmis
148,Fati̇h,Fatih,Meyveci Parkı,41.0045689639641,28.9287534343404,SİLİVRİKAPI,SILIVRIKAPI,Park,Park,genellestirilmis
149,Fati̇h,Fatih,Kırım Parkı,41.0164988987549,28.924427018119,MEVLANAKAPI,MEVLANAKAPI,Park,Park,genellestirilmis
150,Fati̇h,Fatih,Seyid Ömer Havuzlu (1737 Ada) Park,41.0081960256902,28.9339433228727,SEYYİD ÖMER,SEYYID OMER,Park,Park,genellestirilmis
151,Fati̇h,Fatih,Kocamustafapaşa Parkı,41.0038716227124,28.9301107976028,SİLİVRİKAPI,SILIVRIKAPI,Park,Park,genellestirilmis
152,Bayrampaşa,Bayrampasa,Özkaymaz Parkı,41.0614607788359,28.8975070883823,YILDIRIM,YILDIRIM,Park,Park,genellestirilmis
153,Beyoğlu,Beyoglu,Perşembe Pazarı Parkı,41.022129052206,28.9710186782551,ARAP CAMİ,ARAP CAMI,Park,Park,genellestirilmis
154,Beyoğlu,Beyoglu,Dereiçi Parkı,41.0541086761649,28.9517155061691,ÖRNEKTEPE,ORNEKTEPE,Park,Park,genellestirilmis
155,Bahçeli̇evler,Bahcelievler,Yeşil Alan,41.0168154196957,28.8436938100304,KOCASİNAN MERKEZ,KOCASINAN MERKEZ,Park,Park,genellestirilmis
156,Bayrampaşa,Bayrampasa,Karaca Sok. Çocuk Parkı,41.0591504066193,28.8995382781233,KARTALTEPE,KARTALTEPE,Park,Park,cocuk
157,Beyoğlu,Beyoglu,Pirimehmetpaşa Parkı,41.0432506083553,28.947569630849,PİRİPAŞA,PIRIPASA,Park,Park,genellestirilmis
158,Bakirköy,Bakirkoy,Şehit Er Ramazan Paşa Göncü Parkı,40.9898495270761,28.8415658946207,ATAKÖY 7-8-9-10. KISIM,ATAKOY 7-8-9-10. KISIM,Park,Park,genellestirilmis
159,Beyoğlu,Beyoglu,Kadı Mehmet Parkı,41.0343110990878,28.9628680883841,KADIMEHMET EFENDİ,KADIMEHMET EFENDI,Park,Park,genellestirilmis
160,Beyoğlu,Beyoglu,Ağaçlaraltı Parkı,41.0449233312036,28.9638249906955,KAPTANPAŞA,KAPTANPASA,Park,Park,genellestirilmis
161,Beyoğlu,Beyoglu,Örnektepe Parkı,41.0539666222089,28.9550475647157,ÖRNEKTEPE,ORNEKTEPE,Park,Park,genellestirilmis
162,Zeyti̇nburnu,Zeytinburnu,Ata Garajı Parkı,41.000896431652,28.9182755822572,KAZLIÇEŞME,KAZLICESME,Park,Park,genellestirilmis
163,Ataşehi̇r,Atasehir,Şehit Binbaşı Ömer Aktuğ Parkı,40.990823262527,29.1563808720086,MEVLANA,MEVLANA,Park,Park,genellestirilmis
164,Ataşehi̇r,Atasehir,Yaren Parkı,40.9949963698233,29.1367648176739,YENİŞEHİR,YENISEHIR,Park,Park,genellestirilmis
165,Bahçeli̇evler,Bahcelievler,Şehit Er Girol Alpago Parkı,41.0117969736671,28.8213363172496,YENİBOSNA MERKEZ,YENIBOSNA MERKEZ,Park,Park,genellestirilmis
166,Çekmeköy,Cekmekoy,Kadirova Parkı,41.0853091182202,29.3288368334866,ÖMERLİ,OMERLI,Park,Park,genellestirilmis
167,Sultangazi̇,Sultangazi,1414 Sok. Parkı,41.1038864947419,28.8955118362697,GAZİ,GAZI,Park,Park,genellestirilmis
168,Fati̇h,Fatih,Sirkeci Tramvay Yanı Yeşil Alan,41.0142617300763,28.9767386089658,HOCAPAŞA,HOCAPASA,Park,Park,genellestirilmis
169,Tuzla,Tuzla,Filiz Parkı,40.82196602211,29.315252463539,CAMİ,CAMI,Park,Park,genellestirilmis
170,Üsküdar,Uskudar,Kamilya Parkı,41.0339056934709,29.07485086701,FERAH,FERAH,Park,Park,genellestirilmis
171,Çekmeköy,Cekmekoy,Nene Hatun Parkı,41.0168197789758,29.2306634406756,AYDINLAR,AYDINLAR,Park,Park,genellestirilmis
172,Çekmeköy,Cekmekoy,Barış Manço Parkı,41.0212378240227,29.2268267917741,CUMHURİYET,CUMHURIYET,Park,Park,genellestirilmis
173,Eyüpsultan,Eyupsultan,Mehmet Akif Ersoy Parkı,41.1760653451741,28.8934738806877,GÖKTÜRK MERKEZ,GOKTURK MERKEZ,Park,Park,genellestirilmis
174,Pendi̇k,Pendik,Fen Sok. Parkı,40.892650640337,29.2582826758509,VELİBABA,VELIBABA,Park,Park,genellestirilmis
175,Üsküdar,Uskudar,Tunuslu Mahmut Paşa Parkı,41.0255159872778,29.0526509680218,BURHANİYE,BURHANIYE,Park,Park,genellestirilmis
176,Üsküdar,Uskudar,Çamlık Parkı,41.0190967859615,29.0728320542298,BULGURLU,BULGURLU,Park,Park,genellestirilmis
177,Üsküdar,Uskudar,Yıldırım Beyazıd Parkı,41.0517273925568,29.0743116000147,GÜZELTEPE,GUZELTEPE,Park,Park,genellestirilmis
178,Üsküdar,Uskudar,Küplüce Parkı,41.036485837348,29.0509581919577,KÜPLÜCE,KUPLUCE,Park,Park,genellestirilmis
179,Üsküdar,Uskudar,Gülseve Parkı,41.0236412502715,29.0313354559773,MURATREİS,MURATREIS,Park,Park,genellestirilmis
180,Üsküdar,Uskudar,Şehitler Parkı,41.0170537462846,29.0524003868981,ALTUNİZADE,ALTUNIZADE,Park,Park,genellestirilmis
181,Çekmeköy,Cekmekoy,Aydınlar Parkı,41.01864997423,29.2280796326054,AYDINLAR,AYDINLAR,Park,Park,genellestirilmis
182,Çekmeköy,Cekmekoy,Şehit Binbaşı Ömer Aktuğ Parkı,41.0346686987721,29.1756000642342,MERKEZ,MERKEZ,Park,Park,genellestirilmis
183,Pendi̇k,Pendik,Esenyalı Çocuk Parkı,40.8587098728286,29.293823605297,ESENYALI,ESENYALI,Park,Park,cocuk
184,Sultangazi̇,Sultangazi,Adnan Menderes Parkı,41.0887652365542,28.8708456304034,50. YIL,50. YIL,Park,Park,genellestirilmis
185,Eyüpsultan,Eyupsultan,Çocuk Parkı,41.2542617222214,28.9091450068438,ÇİFTALAN,CIFTALAN,Park,Park,cocuk
186,Bahçeli̇evler,Bahcelievler,Oğuzhan Sok. Parkı,41.005824466399,28.831542557654,FEVZİ ÇAKMAK,FEVZI CAKMAK,Park,Park,genellestirilmis
187,Kartal,Kartal,Park,40.9020312233849,29.1586753155445,ORHANTEPE,ORHANTEPE,Park,Park,genellestirilmis
188,Fati̇h,Fatih,Şehit Mehmet Çetinkaya Parkı,41.0120069446097,28.9465173109931,MOLLA GÜRANİ,MOLLA GURANI,Park,Park,genellestirilmis
189,Fati̇h,Fatih,Haşim İşcan Parkı,41.0236236108618,28.9354106310143,KARAGÜMRÜK,KARAGUMRUK,Park,Park,genellestirilmis
190,Fati̇h,Fatih,Emre Belezoğlu Altı Parkı,40.9957846615505,28.9301984629099,KOCA MUSTAFAPAŞA,KOCA MUSTAFAPASA,Park,Park,genellestirilmis
191,Fati̇h,Fatih,Nakilbent Parkı,41.0042543965303,28.9747459298113,KÜÇÜK AYASOFYA,KUCUK AYASOFYA,Park,Park,genellestirilmis
192,Fati̇h,Fatih,Kalburcu Mehmet Parkı,41.017238167243,28.9260727131883,MEVLANAKAPI,MEVLANAKAPI,Park,Park,genellestirilmis
193,Fati̇h,Fatih,Veysel Satık Parkı,41.0214914265114,28.9562404485394,CİBALİ,CIBALI,Park,Park,genellestirilmis
194,Fati̇h,Fatih,Oruçgazi Parkı,41.0130457327085,28.9526951339037,İSKENDERPAŞA,ISKENDERPASA,Park,Park,genellestirilmis
195,Fati̇h,Fatih,Beyceğiz Parkı,41.0243071615506,28.9443828323662,ATİKALİ,ATIKALI,Park,Park,genellestirilmis
196,Fati̇h,Fatih,Sultanahmet Havuzlu Park,41.0071506059601,28.9783758576765,CANKURTARAN,CANKURTARAN,Park,Park,genellestirilmis
197,Fati̇h,Fatih,Aşık Paşa Parkı,41.0239754942185,28.9558643444564,YAVUZ SULTAN SELİM,YAVUZ SULTAN SELIM,Park,Park,genellestirilmis
198,Fati̇h,Fatih,23 Nisan Çocuk Parkı,41.0039405374539,28.97330039524,KÜÇÜK AYASOFYA,KUCUK AYASOFYA,Park,Park,cocuk
199,Fati̇h,Fatih,Kurtağa Parkı ve Spor Alanı,41.0284679600867,28.9397562987873,DERVİŞ ALİ,DERVIS ALI,Park,Park,genellestirilmis
200,Fati̇h,Fatih,Kariye Parkı,41.0311708211868,28.9382482983796,DERVİŞ ALİ,DERVIS ALI,Park,Park,genellestirilmis
201,Fati̇h,Fatih,Kurtağa Çeşme Parkı,41.0281168492728,28.9398373855138,DERVİŞ ALİ,DERVIS ALI,Park,Park,genellestirilmis
202,Bayrampaşa,Bayrampasa,Hurşit Makinacı Parkı,41.0382536294226,28.9155463494705,YENİDOĞAN,YENIDOGAN,Park,Park,genellestirilmis
203,Bayrampaşa,Bayrampasa,100. Yıl Parkı,41.0695062568543,28.8880121911189,YILDIRIM,YILDIRIM,Park,Park,genellestirilmis
204,Bayrampaşa,Bayrampasa,Sancak Parkı,41.0622390218445,28.890815487973,YILDIRIM,YILDIRIM,Park,Park,genellestirilmis
205,Bayrampaşa,Bayrampasa,Dr. Sadık Ahmet Parkı,41.0637303489705,28.8890070980085,YILDIRIM,YILDIRIM,Park,Park,genellestirilmis
206,Bayrampaşa,Bayrampasa,Sabri Akpınar Parkı,41.0438755416197,28.9088083714183,İSMET PAŞA,ISMET PASA,Park,Park,genellestirilmis
207,Fati̇h,Fatih,Uzun Yusuf Parkı,41.0077734732825,28.9265530688804,SEYYİD ÖMER,SEYYID OMER,Park,Park,genellestirilmis
208,Fati̇h,Fatih,Kariye Şehir Parkı,41.0309462042877,28.9396918359503,DERVİŞ ALİ,DERVIS ALI,Park,Park,genellestirilmis
209,Bayrampaşa,Bayrampasa,Dr. Nihat Ergin Parkı,41.0568787504593,28.8989802344432,KARTALTEPE,KARTALTEPE,Park,Park,genellestirilmis
210,Bayrampaşa,Bayrampasa,Hülya Sok. Çocuk Parkı,41.0555805164768,28.8988027271246,KARTALTEPE,KARTALTEPE,Park,Park,cocuk
211,Bayrampaşa,Bayrampasa,Dökümcüler Parkı,41.0478967723408,28.908264370269,MURATPAŞA,MURATPASA,Park,Park,genellestirilmis
212,Bayrampaşa,Bayrampasa,Hudut Parkı,41.0632425590255,28.8889862777825,YILDIRIM,YILDIRIM,Park,Park,genellestirilmis
213,Çekmeköy,Cekmekoy,Park,41.019761617627,29.2180924063071,KİRAZLIDERE,KIRAZLIDERE,Park,Park,genellestirilmis
214,Çekmeköy,Cekmekoy,Fevzi Çakmak Parkı,41.0199594026775,29.2168679521047,KİRAZLIDERE,KIRAZLIDERE,Park,Park,genellestirilmis
215,Beyoğlu,Beyoglu,Bademlik Parkı,41.0527389965315,28.9480871716599,SÜTLÜCE,SUTLUCE,Park,Park,genellestirilmis
